"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"SLC4A4",-0.149974003434181,0.123917616903782,-0.108094781637192,0.00433613220229745,0.188920676708221,-0.00787461176514626,-0.0208755675703287,-0.0570251680910587,0.00116290105506778,0.168917924165726,-0.0924593657255173,-0.106966659426689,0.0711201354861259,-0.0443962067365646,-0.164845004677773
"CXCL11",0.00637569045647979,-0.211649030447006,-0.00435632886365056,-0.00178433675318956,-0.0673572793602943,0.0542809553444386,0.377755135297775,0.259124159812927,-0.0195591859519482,-0.24757245182991,-0.0846549049019814,-0.113144181668758,-0.013155659660697,-0.0702190324664116,-0.000451653089839965
"ITIH2",-0.0730778649449348,0.142077788710594,0.285485833883286,0.076179675757885,0.0560882948338985,0.077248215675354,-0.0340532884001732,-0.0651267915964127,0.00669376365840435,0.152639344334602,-0.0870940238237381,0.0785796940326691,-0.020087281242013,0.0351170524954796,0.104737319052219
"C6orf15",-0.1822569668293,-0.199483811855316,0.298848181962967,0.00409671850502491,-0.0719820708036423,-0.0446243919432163,-0.130311951041222,-0.0144997145980597,-0.0412203073501587,-0.00263173482380807,0.206130310893059,-0.106959387660027,0.00331790535710752,-0.0488934740424156,-0.0129694975912571
"LPAR3",-0.126080706715584,-0.0669297203421593,0.197803005576134,-0.00414572190493345,-0.104887284338474,-0.0778769105672836,0.131316900253296,-0.0126460129395127,-0.0150140812620521,0.0754212960600853,-0.0155516797676682,-0.136793211102486,0.0432557575404644,0.177318632602692,0.016653636470437
"SLC7A3",-0.116833984851837,0.179413214325905,0.428970962762833,0.00168280943762511,0.0712487027049065,0.125736847519875,-0.149727165699005,-0.0847117528319359,0.0217764489352703,0.0198104698210955,-0.171513512730598,0.0128136603161693,-0.00902156159281731,-0.0717420801520348,0.0450694598257542
"AMBP",0.146847486495972,0.14557147026062,0.202220141887665,-0.00292825768701732,0.00504576880484819,0.0766387954354286,0.0817870125174522,-0.0513544864952564,0.195482149720192,-0.0883202776312828,-0.0326076745986938,0.205466389656067,-0.0954033508896828,-0.0457590818405151,-0.0453419610857964
"ARMC3",0.146993011236191,0.0695467293262482,0.133043020963669,-0.00547724077478051,-0.0327123925089836,-0.164017915725708,0.185731694102287,-0.0327727757394314,0.0243840795010328,-0.15298493206501,-0.0809181705117226,-0.0016094126040116,-0.0272997785359621,-0.0360014326870441,0.0935901328921318
"TCAM1P",-0.102478519082069,-0.315407007932663,-0.000470612809294835,-0.0250671058893204,-0.0110353138297796,-0.0282430090010166,0.0231287889182568,0.0213715918362141,0.0171147249639034,-0.0358272865414619,-0.0223950985819101,-0.0197943858802319,-0.026900339871645,-0.0141052911058068,0.00154572096653283
"PCDHA1",0.0572259798645973,-0.0586079359054565,0.0936737135052681,-0.00270070019178092,0.00360619788989425,0.0211347956210375,0.02692861109972,0.0266184583306313,0.107699111104012,0.104450963437557,-0.0178909357637167,0.0516642741858959,0.00882691517472267,-0.0143726943060756,0.00252827978692949
"DAPL1",-0.0677218213677406,0.0590099580585957,0.26317635178566,-0.0105395363643765,0.00167439098004252,0.00838074460625648,-0.0875403136014938,0.0306953825056553,-0.0605328418314457,0.0311668403446674,0.0443899594247341,0.0201126374304295,-0.00272526475600898,0.0839024409651756,-0.055812168866396
"FAM196B",-0.188581123948097,0.105614863336086,0.308573633432388,0.00129038910381496,0.00094618066214025,0.126336693763733,-0.107126899063587,-0.0698903277516365,0.0028670490719378,0.0934762731194496,-0.2632956802845,-0.125504776835442,-0.000691782275680453,0.125467970967293,0.043134268373251
"C10orf90",-0.248204663395882,-0.0693525820970535,0.247652649879456,-0.00493783783167601,0.0969772040843964,0.0554058402776718,-0.204044535756111,-0.153575494885445,-0.011792054399848,0.0564298592507839,-0.0556350536644459,-0.00841192249208689,-0.00718091148883104,-0.0222278330475092,-0.0303347557783127
"MUM1L1",0.0817068219184875,0.24151773750782,0.0555036775767803,0.00192166201304644,-0.00588100962340832,0.0196140222251415,-0.00548812514171004,-0.184308648109436,0.138886466622353,-0.127703502774239,-0.00520823756232858,-0.212952479720116,-0.0568579770624638,-0.0785583406686783,0.172663033008575
"FREM1",-0.169084578752518,0.162695586681366,0.166717782616615,0.0261610746383667,0.219037801027298,0.22275123000145,0.0257144551724195,-0.0601230598986149,0.00420940900221467,-0.067132979631424,-0.202883556485176,-0.141597092151642,-0.010508781298995,-0.116918236017227,0.00372265814803541
"SLC16A6",0.201908588409424,0.280131250619888,0.0854959562420845,0.00630877446383238,-0.0170230884104967,-0.0697184503078461,-0.0175492130219936,0.110133580863476,0.00243679340928793,-0.100206553936005,-0.157349526882172,-0.145984336733818,-0.0347489193081856,0.130146130919456,0.0767810270190239
"SPESP1",-0.039938360452652,0.13342522084713,0.00806445628404617,-0.0107111530378461,0.00320319435559213,0.0470555014908314,0.033936932682991,-0.0603604353964329,-0.0395599938929081,0.0407507196068764,-0.0285415947437286,-0.069039098918438,-0.0336606651544571,-0.0311010144650936,-0.0115731321275234
"SCUBE3",0.0336622670292854,-0.135740801692009,-0.0254495646804571,-0.0131953665986657,-0.0786826610565186,-0.123334191739559,0.0203774347901344,-0.00751449493691325,-0.00207222579047084,0.0275128018110991,-0.0608108304440975,-0.127344027161598,0.0237898901104927,-0.15339107811451,-0.0120995054021478
"CNTN1",-0.0952320396900177,0.159926936030388,0.105143144726753,0.00519406236708164,-0.0625744760036469,0.105828173458576,0.090320959687233,-0.137424781918526,0.0828710645437241,0.129317581653595,-0.195464164018631,-0.439476788043976,0.00749099347740412,-0.0666823387145996,0.0630467757582664
"GPC3",-0.100788488984108,0.193502500653267,0.0107393050566316,0.041570957750082,0.21982803940773,0.12268940359354,-0.0947394892573357,-0.141786858439445,0.0611195005476475,0.0629800409078598,-0.126132756471634,0.0277181342244148,0.00564295053482056,-0.0241219643503428,0.0104849645867944
"FOXD1",0.0118794720619917,-0.282966136932373,0.050637561827898,0.00215814937837422,0.000221883310587145,0.0600297302007675,-0.0358539111912251,0.0831548273563385,0.0863613858819008,0.0505736023187637,0.110353320837021,-0.0565719939768314,-0.0443069152534008,-0.190158858895302,-0.0698295533657074
"GPR87",-0.0999684408307076,-0.00954589061439037,0.375540524721146,-0.00440716557204723,-0.0300456024706364,0.0587185509502888,-0.0110258413478732,-0.0028793893288821,0.00855217967182398,0.0412216521799564,0.294742166996002,-0.234737604856491,-0.00674216216430068,0.124720342457294,0.0470476560294628
"TYRP1",0.0806613117456436,-0.0522496327757835,-0.0015102403704077,-0.116465240716934,-0.000233719736570492,0.00770189892500639,0.143877804279327,0.0035585283767432,0.0885586738586426,0.0528663657605648,0.0658264756202698,-0.116542726755142,-0.0741379633545876,-0.0697281658649445,-0.00856961123645306
"ADCY2",-0.0789896473288536,-0.034120786935091,0.0919805765151978,0.00381507212296128,-0.001186563516967,-0.00818322971463203,0.140826553106308,-0.205598726868629,-0.0169437918812037,-0.00608569569885731,-0.0550333559513092,-0.121636681258678,0.0263930689543486,-0.202020481228828,-0.00641563581302762
"CLEC10A",-0.174919605255127,0.0572847574949265,0.12744565308094,0.0558161921799183,0.200900092720985,0.242883428931236,0.222437992691994,0.156212106347084,-0.021586686372757,-0.214218452572823,-0.118838645517826,0.0502674803137779,0.00720784580335021,-0.135449126362801,0.00522704143077135
"LMO3",-0.0875806286931038,0.028225377202034,-0.0721054151654243,-0.0103203849866986,0.149447754025459,0.075525090098381,-0.22501103579998,-0.0235124323517084,0.0307639557868242,0.00391529966145754,-0.118146844208241,-0.00395332789048553,-0.0382134802639484,-0.00531941093504429,-0.00934177171438932
"GJB5",-0.0974152460694313,-0.148520335555077,0.299612015485764,0.00760343112051487,-0.0072271479293704,0.0291553437709808,-0.032617099583149,0.13635128736496,0.0418420881032944,0.0139365866780281,0.28855299949646,-0.059430506080389,-0.00140842329710722,0.0355856493115425,-0.0499723516404629
"ABHD12B",0.0264513660222292,0.176725432276726,0.00859447848051786,0.000387448206311092,0.0254633910953999,-0.0997433438897133,-0.0448381900787354,0.0114044882357121,-0.00106954691000283,-0.0204656161367893,0.00310651492327452,0.0158421192318201,-0.099703386425972,-0.00800574850291014,0.0601537637412548
"CYP4F12",-0.0346250385046005,0.189502567052841,0.0472563318908215,0.0700309425592422,0.154987379908562,0.14529412984848,0.0712274461984634,-0.0235886536538601,-0.00507598370313644,-0.132459223270416,0.0479152426123619,0.0604890286922455,0.0506098233163357,-0.00917571317404509,0.023277735337615
"CD1A",-0.0848576575517654,-0.0644605234265327,0.00573424203321338,0.0216433722525835,-0.041093997657299,-0.0560513101518154,0.215040773153305,0.161757916212082,-0.0825986489653587,-0.141500607132912,0.0843914002180099,-0.103538133203983,0.0694972723722458,-0.0808239579200745,-0.000432487926445901
"CKMT1B",0.0627939850091934,-0.0695486068725586,0.188942447304726,-0.0021791523322463,-0.00562643771991134,0.00863426458090544,0.0254507567733526,0.187512755393982,0.056119617074728,0.0274704787880182,0.040383979678154,0.148913770914078,-0.0377366691827774,0.19085168838501,0.0252139363437891
"FGFBP2",-0.222799509763718,-0.0835307836532593,-0.00285596260800958,0.00791570078581572,0.309455990791321,0.111348047852516,-0.10411562025547,-0.031368762254715,-0.0521118566393852,0.00237304461188614,0.0771216601133347,0.0154592720791698,-0.0081674987450242,-0.0696069598197937,-0.0673838928341866
"MAGEA12",0.0104067260399461,-0.11139677464962,0.00793897546827793,-0.21847428381443,-0.00123428460210562,0.142365992069244,0.108550854027271,0.048026978969574,0.0926787033677101,-0.00832592975348234,0.0778277069330215,0.0352676287293434,-0.00115661986637861,0.0875850915908813,0.00793777965009212
"GAD1",0.0313570573925972,0.0706425756216049,-0.00958741828799248,0.00647245114669204,-0.00938269589096308,-0.178841516375542,0.140789538621902,0.0565904788672924,-0.0961417406797409,0.23047237098217,0.0484954938292503,-0.0446580089628696,0.126578330993652,-0.0540338382124901,-0.0385915525257587
"CAPSL",0.151737630367279,0.120078325271606,0.0585635863244534,0.0517793446779251,-0.0684421509504318,-0.0990103408694267,0.136074542999268,0.00682099768891931,0.0361737087368965,-0.0277828127145767,0.0192504655569792,0.00853411480784416,-0.0308267939835787,-0.112938366830349,0.121539458632469
"SULT4A1",-0.0661855563521385,-0.120353855192661,0.0632309541106224,0.0109089314937592,-0.0653837621212006,-0.126109257340431,-0.117503240704536,0.0908707827329636,0.109791830182076,-0.0196027308702469,0.00322398217394948,0.0667472183704376,0.000110648885311093,0.0158491879701614,0.301927089691162
"PLCXD3",-0.117747187614441,0.192628115415573,0.135585129261017,-0.000665607338305563,0.283995658159256,0.147486478090286,-0.0333133265376091,-0.0114668235182762,-0.0173933915793896,0.0271547548472881,-0.165767416357994,-0.0790535882115364,0.00324672763235867,-0.100957132875919,0.00696891406551003
"GJB6",-0.0973412990570068,-0.216840401291847,0.162181064486504,0.0015915643889457,-0.0256627853959799,-0.0254032704979181,-0.0289760865271091,0.0891379117965698,0.0713625624775887,-0.0744816660881042,0.312228351831436,-0.186017856001854,0.0319048091769218,0.0746685564517975,-0.0117651391774416
"CACNA1H",0.179727464914322,0.144230559468269,-0.0461533777415752,0.00542424246668816,0.0110591603443027,0.121959492564201,0.0184153877198696,0.0448257736861706,0.227457463741302,0.0254055876284838,0.0639286115765572,0.0640086233615875,-0.143166407942772,-0.167486175894737,0.0593465715646744
"KCNK2",-0.106930315494537,0.0396916680037975,0.091828964650631,-0.0111445747315884,0.00204722001217306,-0.0333202630281448,-0.000677140604238957,-0.179504722356796,-0.0528590716421604,-0.0330592915415764,-0.0452246554195881,-0.130540862679482,0.0229952838271856,0.0128857335075736,0.104655049741268
"SMC1B",-0.0291754193603992,-0.312238454818726,0.0160640738904476,-0.0241557098925114,-0.0814919546246529,-0.0162135474383831,0.0914071425795555,-0.0195843856781721,0.0764654204249382,-0.0288640093058348,-0.0568080917000771,0.00492708524689078,-0.0149066932499409,0.0274402219802141,-0.00429042801260948
"SOX8",-0.196399942040443,-0.244977310299873,0.192944094538689,0.00113109487574548,0.0464472211897373,0.0110066859051585,-0.138861298561096,-0.0543196126818657,-0.0136187169700861,0.000316492893034592,-0.0564968623220921,0.129878491163254,0.0596863552927971,-0.158776566386223,-0.0593852028250694
"LGALS7B",-0.107541166245937,-0.0801984742283821,0.31915158033371,-0.0120239891111851,-0.00252968654967844,0.023289380595088,-0.0595587454736233,-0.0482154823839664,0.0447906032204628,0.00972613319754601,0.288825929164886,0.0230039674788713,-0.0750119835138321,-0.0220827832818031,0.0264791995286942
"MGC29506",-0.0181559752672911,-0.00817912258207798,0.259667277336121,0.00295812846161425,0.00113545684143901,0.133373081684113,0.229945421218872,0.350316345691681,0.00873227044939995,-0.187114492058754,-0.0454789958894253,0.181981056928635,-0.00582354888319969,-0.0669186487793922,-0.0657112151384354
"ARC",-0.0794647559523582,0.125357553362846,0.157978951931,0.00932392943650484,0.0623935200273991,-0.00032282606116496,-0.0580809004604816,-0.191767290234566,0.0540974587202072,-0.033765010535717,0.0843101069331169,0.187984377145767,-0.0241971779614687,-0.104857727885246,0.0724229663610458
"PENK",-0.142813429236412,0.122323773801327,0.10682337731123,0.00644254358485341,0.160886123776436,0.217373996973038,-0.0186619181185961,-0.1499203145504,0.00983838085085154,0.0864523723721504,0.00386853073723614,-0.00986298266798258,-0.00299485726282001,-0.0940046906471252,0.0264044497162104
"FCER2",-0.173283904790878,0.0138114104047418,0.0509179681539536,0.0511913523077965,0.160491347312927,0.248359709978104,0.217816174030304,0.163668304681778,-0.0820889547467232,-0.231087803840637,-0.103864647448063,0.146349504590034,0.0243276227265596,-0.120060749351978,0.00800072588026524
"CFD",-0.055940393358469,0.195570856332779,0.0246941335499287,0.0044053616002202,0.353673994541168,0.214736044406891,-0.00698042754083872,-0.128942430019379,-0.0329283103346825,-0.0633560121059418,0.185920536518097,0.182960480451584,0.00386456423439085,-0.0774586871266365,0.0552564933896065
"CAMP",0.145535171031952,-0.0748981684446335,0.0833783447742462,-0.00660600187256932,-0.00119118858128786,0.0191605631262064,0.219414189457893,0.0376965440809727,0.0940964967012405,-0.00413107639178634,0.110130585730076,0.159304708242416,-0.0121823372319341,-0.012030029669404,0.0699288174510002
"CNTNAP3",-0.25409796833992,-0.0580329410731792,0.242892473936081,0.0703324005007744,0.109982214868069,0.0429008156061172,-0.145291045308113,-0.0406357459723949,-0.0418139435350895,0.00777170481160283,-0.0985829681158066,-0.128279343247414,0.00502808997407556,0.00250199460424483,0.0492862388491631
"MSI1",0.00879366509616375,-0.167411252856255,0.191891580820084,-0.0129615040495992,-0.0696912705898285,0.0365283079445362,-0.195957258343697,-0.025339562445879,0.31878799200058,-0.154561996459961,0.0828141048550606,0.0876430794596672,-0.0689846873283386,-0.0555310696363449,0.0795643925666809
"CACNA2D1",-0.0949885174632072,0.19391268491745,-0.0411507934331894,-0.00506786908954382,0.0555099993944168,0.123685963451862,-0.0375381335616112,0.00378608820028603,0.0423434562981129,0.0893414467573166,-0.278308391571045,-0.523227453231812,0.000410278211347759,0.0574304200708866,-0.0227148551493883
"WDR17",-0.0263927318155766,0.140274241566658,0.0939054265618324,0.0646272376179695,0.0464011207222939,-0.0325142219662666,-0.32048636674881,0.205683872103691,0.0701985433697701,-0.0446751937270164,-0.216338098049164,-0.109166704118252,-0.0359983667731285,0.152906358242035,0.17367872595787
"SIX1",0.134321317076683,-0.0212114937603474,-0.000290361698716879,-0.00354974181391299,0.0719329863786697,0.12354152649641,0.0884029567241669,-0.0937521159648895,0.183285221457481,-0.035052977502346,-0.0720311552286148,-0.00247423490509391,-0.0968774110078812,-0.122306227684021,-0.0621089898049831
"GGT6",0.00891267787665129,0.0332249738276005,0.370920956134796,-0.000970833818428218,-0.000323069281876087,-0.1471858471632,0.2756128013134,-0.134967103600502,-0.0161467138677835,-0.00186036026570946,0.0910677537322044,0.100854977965355,0.0347893834114075,0.00623547518625855,-0.000491686339955777
"PTGS2",-0.196406066417694,-0.0506894625723362,0.164046034216881,-0.00584390899166465,0.120730392634869,0.105576522648335,-0.0633250698447227,-0.0534793511033058,-0.0156783722341061,0.00720088742673397,-0.022944662719965,-0.189170256257057,0.00839398801326752,-0.0228884518146515,-0.00256566074676812
"TMEM84",0.0622359700500965,0.280736148357391,0.219949424266815,0.00128958222921938,-0.000322013947879896,-0.159512370824814,-0.0738628134131432,0.0132817709818482,-0.10467316955328,0.0589216984808445,-0.0656142458319664,0.204582840204239,0.0460484139621258,-0.0344896987080574,-0.0634331330657005
"CLDN10",-0.170709639787674,-0.0201739054173231,0.202566564083099,0.00395018933340907,0.0631826892495155,0.0578931160271168,-0.0961161926388741,-0.0473534055054188,-0.0026774478610605,0.0374062769114971,-0.00945176277309656,-0.0635491013526917,0.000147385842865333,-0.0125438962131739,-0.053696271032095
"KLK13",-0.123538166284561,-0.0401682816445827,0.219297543168068,-0.000439463037764654,0.00246474286541343,-0.0212697591632605,0.0281070563942194,-0.0836992338299751,0.000115941809781361,0.0517360121011734,0.13550092279911,-0.0229911785572767,0.00714081479236484,-0.123693138360977,-0.104306623339653
"GPR158",-0.0203722156584263,-0.221963107585907,-0.0380470976233482,-0.14488522708416,-0.000825880910269916,0.109802171587944,-0.171016603708267,0.103177323937416,0.142135486006737,-0.0711684077978134,-0.00178045628126711,-0.0648686960339546,-0.00918793492019176,-0.00126752909272909,0.00159743416588753
"ALOX12P2",-0.0757224187254906,-0.0460518151521683,0.155032873153687,0.0488035455346107,-0.0487323291599751,-0.0644126608967781,-0.151490032672882,0.171918243169785,0.00258862692862749,0.0869668051600456,0.0684598758816719,0.11322645843029,-0.121740847826004,0.0536718368530273,0.0884215235710144
"ITIH5L",0.147969394922256,0.19876891374588,0.192337021231651,-0.0498623065650463,-0.00781744252890348,-0.073633149266243,-0.0724652633070946,0.107925817370415,0.0765999555587769,0.0425484292209148,-0.0841941758990288,0.00349039188586175,-0.0217549316585064,-0.0108484849333763,-0.113736346364021
"GJB2",0.0953109115362167,-0.0934389159083366,-0.0179918706417084,-0.00515580642968416,-0.130336254835129,-0.101441219449043,0.278444468975067,0.0374934338033199,0.0714419782161713,-0.0494808331131935,0.21305239200592,-0.380486965179443,0.00567085668444633,-0.141754999756813,0.0459262654185295
"CAMK2B",0.0537906214594841,0.190687939524651,0.194521188735962,-0.000662198406644166,-0.0535184852778912,-0.0414982549846172,-0.0865902304649353,0.0924381464719772,0.162528157234192,0.0581833198666573,0.059162724763155,0.25520533323288,-0.00167452380992472,-0.070433497428894,0.188187226653099
"PHF21B",0.0831810981035233,0.154353886842728,0.155509784817696,0.00383977545425296,-0.000952615402638912,0.0499884858727455,-0.268400549888611,0.159824639558792,0.197070479393005,0.0351845547556877,-0.0780930295586586,0.180067747831345,-0.0256264060735703,0.00124967563897371,0.164457276463509
"EMILIN3",-0.175654664635658,-0.0898052155971527,0.248403325676918,-0.0207375641912222,1.96789860638091e-05,0.114211179316044,-0.0682394579052925,-0.192357525229454,0.0419367849826813,0.055563110858202,-0.00565482163801789,0.162599265575409,0.0362403057515621,-0.123271062970161,0.0647945255041122
"C6orf223",-0.0492911711335182,-0.206686705350876,0.0650794804096222,-0.0131388623267412,-0.0848596692085266,-0.00280649331398308,0.216945260763168,0.0150425788015127,-0.0735942423343658,0.126729413866997,0.0855731442570686,0.0047582071274519,0.0557537078857422,0.0918338820338249,-0.0102071594446898
"MLXIPL",-0.0922345891594887,0.140067994594574,-0.0132866706699133,-0.00558748794719577,0.395705819129944,0.0434118770062923,-0.080485500395298,-0.109521083533764,0.0428763702511787,0.070553369820118,0.135979041457176,0.216992720961571,0.0407180152833462,0.0264986678957939,0.0655388236045837
"LOC100130148",0.13306725025177,0.320053935050964,0.0983336195349693,-0.000678441196214408,-0.00179889134597033,-0.121541030704975,-0.0703158155083656,0.000950518005993217,0.00650486117228866,-0.125298678874969,0.0295980740338564,0.0476895570755005,0.0782951861619949,-0.0454277284443378,0.0596028976142406
"IVL",-0.0202014502137899,-0.221930742263794,0.122759833931923,0.0105942757800221,-0.00361945549957454,0.0537139251828194,0.153490871191025,0.0641648173332214,0.127378940582275,0.0556411482393742,0.318897664546967,-0.0902189835906029,-0.00454941671341658,0.0628789216279984,0.0262438971549273
"C21orf15",0.0303107313811779,0.242440611124039,0.0551978163421154,0.00111868360545486,0.0451562479138374,0.00172781036235392,-0.033804640173912,-0.096541240811348,-0.0689266100525856,-0.0454506650567055,0.0301711242645979,0.104815520346165,0.0074931001290679,-0.139892593026161,0.00387344392947853
"B4GALNT2",0.0572566315531731,-0.0705443844199181,0.104194477200508,0.00102255900856107,-0.00852178316563368,-0.0241206437349319,0.208809450268745,0.0754716247320175,0.0423409976065159,0.15476368367672,-0.0232775267213583,-0.0521900728344917,-0.00992041360586882,0.123693697154522,-0.149274468421936
"ALDH3A1",-0.130302593111992,0.020641727373004,0.284535467624664,0.0122984638437629,0.133368164300919,0.104776583611965,-0.16024523973465,-0.00550317112356424,0.0468341037631035,-0.0102228727191687,0.251593440771103,0.00347366137430072,0.00510086910799146,0.0888260453939438,-0.0312101244926453
"AGT",-0.000640090845990926,0.0512272901833057,-0.0539307221770287,-0.0114239752292633,0.0603376515209675,-0.207199931144714,0.0914701819419861,-0.0484431236982346,-0.107341907918453,0.064284585416317,0.153598114848137,0.073177844285965,0.039955597370863,-0.0647464990615845,0.0945297032594681
"CCDC129",-0.18414431810379,-0.14407604932785,0.330373466014862,0.00262367120012641,-0.000369365938240662,-0.000339859834639356,-0.105875343084335,-0.0322138257324696,-0.0263224579393864,0.0211296156048775,-0.111708484590054,-0.0284868441522121,0.0145204057916999,0.0770467221736908,-0.023364894092083
"TNFRSF17",-0.124914571642876,-0.0459531880915165,0.282962203025818,0.00312997098080814,0.0560651868581772,0.184696957468987,0.269519090652466,0.223223686218262,0.000303548644296825,-0.245275422930717,-0.169742941856384,0.0220241267234087,0.0131195597350597,-0.0158435720950365,-0.0425272472202778
"MMP9",-0.00980417151004076,-0.154373914003372,-0.131345212459564,0.0167005397379398,-0.106680311262608,0.0410112030804157,0.235543504357338,0.189724683761597,-0.0125020993873477,-0.0907103344798088,0.162391513586044,-0.0244666915386915,0.00344092817977071,-0.176827445626259,0.0271870363503695
"SERPINA3",0.0692280903458595,0.139777883887291,0.244462415575981,-0.00287253665737808,-0.00622773915529251,-0.158864438533783,-0.0663658455014229,0.107325941324234,-0.121119812130928,-0.0310517717152834,0.117956668138504,-0.00164896156638861,0.0721253827214241,-0.0273523032665253,0.00488554267212749
"MT1A",-0.0427287109196186,0.175181820988655,-0.00913953687995672,-0.00070596334990114,0.154732942581177,0.0649741068482399,-0.0868317782878876,0.0422370880842209,0.010623199865222,-0.0102367745712399,0.118257649242878,0.180990919470787,-0.162268444895744,-0.0650632455945015,0.039288979023695
"CRISPLD1",-0.135734885931015,-0.0413320101797581,0.226067990064621,0.0321008302271366,-0.0483253560960293,0.0117734307423234,-0.22804419696331,-0.137380257248878,0.0112347025424242,-0.0547225587069988,-0.0535462759435177,-0.158278852701187,-0.028474347665906,-0.119763799011707,0.0194257143884897
"CT62",0.165680110454559,0.384813755750656,0.177888795733452,-0.0231341253966093,-0.00129608414135873,-0.059826597571373,-0.0150769259780645,0.0708281323313713,0.0188083350658417,0.0743833258748055,-0.0673974901437759,-0.00219573965296149,-0.0292349755764008,0.0469740554690361,-0.0426810458302498
"EPHA8",0.0471905246376991,0.0145187191665173,0.032932985574007,-0.0437490902841091,0.00150933593977243,-0.179551139473915,-0.0949412435293198,0.128405138850212,0.100381404161453,-0.0675312429666519,0.0703454911708832,0.0976076200604439,0.039367888122797,-0.0911934152245522,0.0798924043774605
"EGFR",-0.245029151439667,-0.102872893214226,0.109174557030201,0.00237899529747665,0.0637043341994286,0.12996643781662,-0.0280052367597818,-0.083656370639801,0.0377882495522499,0.115516640245914,-0.120688796043396,-0.349664956331253,0.0263359919190407,0.055502288043499,0.00245550088584423
"ATP1A4",0.0882237404584885,0.242714360356331,0.0987648740410805,0.00302250706590712,0.00759867345914245,-0.0010754888644442,0.0980636179447174,0.0155535023659468,-0.0942796468734741,0.00794475805014372,-0.0891056433320045,0.000913710216991603,0.04662074893713,-0.0380553156137466,-0.0535863786935806
"SYNM",-0.224505871534348,-0.0377368777990341,0.298531532287598,0.00136515882331878,0.0782574564218521,0.115468673408031,-0.209636136889458,-0.0850017815828323,-0.00578992161899805,0.0738117843866348,-0.0839738696813583,-0.0721970647573471,-0.00532950041815639,0.00237512914463878,-0.00217232131399214
"PCSK2",0.0232240278273821,-0.00328555330634117,-0.0378467850387096,0.0252824705094099,0.041546393185854,0.122165985405445,-0.101415313780308,0.0440524369478226,0.219939723610878,0.0174218993633986,-0.0513273105025291,0.0128525923937559,-0.0896514803171158,-0.0225622709840536,0.0853762850165367
"ATP1A3",0.11779061704874,-0.0769572034478188,-0.0110644334927201,0.0500746890902519,0.00608878536149859,0.0983851626515388,0.0372282937169075,0.429117292165756,0.0857616364955902,0.066180519759655,-0.0743548646569252,0.0214081034064293,-0.034434836357832,-0.00109954993240535,0.127424418926239
"KLK12",-0.00549164786934853,-0.00807928200811148,0.111551053822041,-0.00353835034184158,-0.00048708519898355,-0.0486442483961582,0.0695405974984169,-0.0655890628695488,0.0127633148804307,-0.00188287708442658,0.123115263879299,0.102834828197956,0.00747783249244094,-0.164155066013336,-0.0194386523216963
"CRHR1",-0.179616957902908,-0.170336693525314,0.250335723161697,0.011779417283833,-0.000172300831764005,-0.0351330675184727,-0.0690867081284523,-0.108309552073479,0.00546533102169633,0.089368611574173,0.102365560829639,0.00576540594920516,0.0441880784928799,-0.11909481137991,0.0391096957027912
"GPT",-0.101071052253246,0.00508283544331789,0.0228307265788317,-0.00122771400492638,0.208089351654053,-0.117416903376579,-0.0118752447888255,-0.0998829454183578,-0.0900144502520561,-0.00139440200291574,0.0894409865140915,0.271275579929352,-0.00993752013891935,-0.0250359028577805,0.123159855604172
"LY6G6C",0.0154908308759332,0.143847540020943,0.149020418524742,0.00160125875845551,0.000564080255571753,-0.0936804711818695,-0.0985626876354218,0.0500098690390587,0.00655492953956127,-0.0385776683688164,0.181025967001915,0.0286960303783417,0.00305715156719089,-0.111068025231361,-0.0244575776159763
"RARRES1",-0.211823254823685,-0.219276875257492,0.198785647749901,0.0464544780552387,0.00120232638437301,0.0802361443638802,0.177904099225998,0.019594045355916,-0.018256327137351,-0.0639344900846481,0.00976959243416786,-0.131862536072731,-0.0288758259266615,0.0948328748345375,0.0260264631360769
"KISS1R",0.153354227542877,0.0965591669082642,0.0116120297461748,-0.0193596184253693,-0.0644061714410782,-0.0640038028359413,-0.00531878462061286,0.00249321409501135,0.000727473525330424,-0.139091596007347,0.129817068576813,0.117288544774055,-0.0162358526140451,-0.0213300324976444,0.158502787351608
"ZMYND10",0.211632698774338,0.289928108453751,0.126901939511299,-0.00162467465270311,-0.00106191181112081,-0.205851078033447,0.0640945136547089,0.0197971202433109,-0.00609258934855461,-0.0586933717131615,0.0246648099273443,0.175032049417496,0.0825521722435951,-0.119744412600994,0.0811743214726448
"ADCY1",0.0742071717977524,0.250732570886612,0.0778191685676575,-0.0083547905087471,0.0527111552655697,-0.106772750616074,-0.108932018280029,0.109894290566444,0.109003260731697,0.0100401015952229,-0.0937465876340866,-0.0237219110131264,0.0146915838122368,-0.0309366378933191,0.0795426741242409
"PTN",-0.129761248826981,0.15462937951088,0.389949142932892,0.00552869448438287,-0.053327739238739,0.143289983272552,-0.0792364180088043,-0.116938717663288,0.00167513301130384,0.0752293318510056,0.00880882702767849,-0.101341299712658,-0.0196255743503571,-0.149646162986755,0.0473429150879383
